PlayerID,TimeStamp,datenum of Timestamp,Low Activity ,Medium Activity,High Activity,percent{( Med+High)/sum}
'040078095','2018-08-28 20:15:00',737300.84375,36,66,50,7.6315789473684
'040078095','2018-08-28 20:20:00',737300.84722222,56,87,9,6.3157894736842
'040078058','2018-08-28 20:15:00',737300.84375,40,47,63,7.3333333333333
'040078058','2018-08-28 20:20:00',737300.84722222,48,44,60,6.8421052631579
'040078058','2018-08-28 20:25:00',737300.85069444,96,44,14,3.7662337662338
'040078048','2018-08-28 20:10:00',737300.84027778,22,81,47,8.5333333333333
'040078048','2018-08-28 20:15:00',737300.84375,29,79,44,8.0921052631579
'040078048','2018-08-28 20:20:00',737300.84722222,26,78,48,8.2894736842105
'040077960','2018-08-28 20:15:00',737300.84375,70,79,4,5.4248366013072
'040077960','2018-08-28 20:20:00',737300.84722222,78,50,16,4.5833333333333
'040077960','2018-08-28 20:25:00',737300.85069444,67,53,2,4.5081967213115
'040077948','2018-08-28 20:00:00',737300.83333333,49,80,28,6.8789808917197
'040077948','2018-08-28 20:05:00',737300.83680556,60,48,22,5.3846153846154
'040077948','2018-08-28 20:10:00',737300.84027778,39,75,25,7.1942446043165
'040078055','2018-08-28 20:15:00',737300.84375,115,30,6,2.3841059602649
'040078055','2018-08-28 20:20:00',737300.84722222,64,61,28,5.8169934640523
'040078055','2018-08-28 20:25:00',737300.85069444,66,66,0,5
'040077948','2018-08-28 20:15:00',737300.84375,64,55,17,5.2941176470588
'040077948','2018-08-28 20:20:00',737300.84722222,73,45,15,4.5112781954887
'040077948','2018-08-28 20:25:00',737300.85069444,100,32,2,2.5373134328358
'040078087','2018-08-28 20:15:00',737300.84375,18,45,82,8.7586206896552
'040078087','2018-08-28 20:20:00',737300.84722222,44,70,39,7.1241830065359
'040078087','2018-08-28 20:25:00',737300.85069444,77,48,0,3.84
'040078084','2018-08-28 20:15:00',737300.84375,17,31,102,8.8666666666667
'040078084','2018-08-28 20:20:00',737300.84722222,54,39,60,6.4705882352941
'040078084','2018-08-28 20:25:00',737300.85069444,57,52,17,5.4761904761905
'040077940','2018-08-28 20:10:00',737300.84027778,31,66,52,7.9194630872483
'040077940','2018-08-28 20:15:00',737300.84375,48,72,35,6.9032258064516
'040077940','2018-08-28 20:20:00',737300.84722222,43,69,40,7.1710526315789
'040078079','2018-08-26 14:50:00',737298.61805556,45,10,14,3.4782608695652
'040078079','2018-08-26 14:55:00',737298.62152778,18,76,62,8.8461538461539
'040078079','2018-08-26 15:00:00',737298.625,30,57,67,8.0519480519481
'040078058','2018-08-28 20:30:00',737300.85416667,88,27,13,3.125
'040078058','2018-08-28 21:00:00',737300.875,90,3,13,1.5094339622641
'040078058','2018-08-29 11:30:00',737301.47916667,130,12,8,1.3333333333333
'040078043','2018-08-28 20:20:00',737300.84722222,64,50,38,5.7894736842105
'040078043','2018-08-28 20:25:00',737300.85069444,105,20,1,1.6666666666667
'040078043','2018-08-29 14:10:00',737301.59027778,31,30,10,5.6338028169014
'040078079','2018-08-29 12:20:00',737301.51388889,121,13,6,1.3571428571429
'040078079','2018-08-29 12:25:00',737301.51736111,125,18,6,1.6107382550336
'040078079','2018-08-29 12:50:00',737301.53472222,167,9,12,1.1170212765957
'040078084','2018-08-28 20:30:00',737300.85416667,127,6,10,1.1188811188811
'040078084','2018-08-28 21:15:00',737300.88541667,117,14,11,1.7605633802817
'040078084','2018-08-29 18:50:00',737301.78472222,141,38,9,2.5
'040078078','2018-08-29 12:30:00',737301.52083333,132,16,2,1.2
'040078078','2018-08-29 18:35:00',737301.77430556,116,27,0,1.8881118881119
'040078078','2018-08-29 19:00:00',737301.79166667,125,11,5,1.1347517730496
'040078062','2018-08-28 20:20:00',737300.84722222,46,61,45,6.9736842105263
'040078062','2018-08-28 20:25:00',737300.85069444,83,63,6,4.5394736842105
'040078062','2018-08-29 19:00:00',737301.79166667,117,24,7,2.0945945945946
'040078070','2018-08-28 18:55:00',737300.78819444,151,12,5,1.0119047619048
'040078070','2018-08-28 19:05:00',737300.79513889,123,15,5,1.3986013986014
'040078070','2018-08-28 20:30:00',737300.85416667,132,16,0,1.0810810810811
'040078084','2018-08-29 19:00:00',737301.79166667,130,19,0,1.2751677852349
'040078084','2018-08-29 19:05:00',737301.79513889,102,41,7,3.2
'040078084','2018-08-29 19:15:00',737301.80208333,125,24,1,1.6666666666667
'040078059','2018-08-28 20:25:00',737300.85069444,52,59,16,5.9055118110236
'040078059','2018-08-28 20:45:00',737300.86458333,120,10,16,1.7808219178082
'040078059','2018-08-29 19:15:00',737301.80208333,126,11,12,1.5436241610738
'040078078','2018-08-29 19:10:00',737301.79861111,125,20,5,1.6666666666667
'040078078','2018-08-29 19:15:00',737301.80208333,129,10,11,1.4
'040078078','2018-08-29 19:20:00',737301.80555556,132,10,7,1.1409395973154
'040078043','2018-08-29 19:15:00',737301.80208333,130,20,0,1.3333333333333
'040078043','2018-08-29 19:20:00',737301.80555556,115,35,0,2.3333333333333
'040078043','2018-08-29 19:25:00',737301.80902778,88,52,10,4.1333333333333
'040056210','2018-08-27 21:25:00',737299.89236111,118,9,9,1.3235294117647
'040056210','2018-08-29 19:30:00',737301.8125,133,13,3,1.0738255033557
'040056210','2018-08-29 19:50:00',737301.82638889,175,6,19,1.25
'040078077','2018-08-29 11:30:00',737301.47916667,113,9,8,1.3076923076923
'040078077','2018-08-29 19:25:00',737301.80902778,87,31,5,2.9268292682927
'040078077','2018-08-29 20:15:00',737301.84375,93,22,7,2.3770491803279
'040078079','2018-08-29 18:50:00',737301.78472222,125,10,8,1.2587412587413
'040078079','2018-08-29 20:15:00',737301.84375,157,16,7,1.2777777777778
'040078079','2018-08-29 20:20:00',737301.84722222,126,15,9,1.6
'040077973','2018-08-28 20:20:00',737300.84722222,7,72,70,9.5302013422819
'040077973','2018-08-28 20:25:00',737300.85069444,96,33,0,2.5581395348837
'040077973','2018-08-29 20:15:00',737301.84375,120,18,0,1.304347826087
'040078059','2018-08-29 19:25:00',737301.80902778,97,6,11,1.4912280701754
'040078059','2018-08-29 19:40:00',737301.81944444,183,4,14,0.8955223880597
'040078059','2018-08-29 20:20:00',737301.84722222,101,8,15,1.8548387096774
'040078087','2018-08-29 19:25:00',737301.80902778,109,10,8,1.4173228346457
'040078087','2018-08-29 20:15:00',737301.84375,77,42,2,3.6363636363636
'040078087','2018-08-29 20:20:00',737301.84722222,124,27,0,1.7880794701987
'040078084','2018-08-29 19:25:00',737301.80902778,126,16,0,1.1267605633803
'040078084','2018-08-29 19:55:00',737301.82986111,106,9,11,1.5873015873016
'040078084','2018-08-29 20:15:00',737301.84375,83,46,1,3.6153846153846
'040078044','2018-08-28 20:25:00',737300.85069444,77,36,13,3.8888888888889
'040078044','2018-08-29 20:15:00',737301.84375,99,30,0,2.3255813953488
'040078044','2018-08-29 20:20:00',737301.84722222,97,38,15,3.5333333333333
'040078095','2018-08-28 20:25:00',737300.85069444,97,28,0,2.24
'040078095','2018-08-29 20:15:00',737301.84375,158,20,3,1.2707182320442
'040078095','2018-08-29 20:20:00',737301.84722222,131,15,4,1.2666666666667
'040077688','2018-08-29 20:35:00',737301.85763889,75,66,14,5.1612903225807
'040077688','2018-08-29 20:40:00',737301.86111111,87,66,2,4.3870967741935
'040077688','2018-08-29 20:45:00',737301.86458333,84,65,6,4.5806451612903
'040078046','2018-08-29 20:25:00',737301.85069444,82,50,6,4.0579710144928
'040078046','2018-08-29 20:30:00',737301.85416667,66,35,49,5.6
'040078046','2018-08-29 20:35:00',737301.85763889,129,16,6,1.4569536423841
'040078084','2018-08-29 20:20:00',737301.84722222,104,45,6,3.2903225806452
'040078084','2018-08-29 20:25:00',737301.85069444,97,35,12,3.2638888888889
'040078084','2018-08-29 20:30:00',737301.85416667,20,41,89,8.6666666666667
'040078060','2018-08-29 20:25:00',737301.85069444,62,64,12,5.5072463768116
'040078060','2018-08-29 20:30:00',737301.85416667,54,88,7,6.3758389261745
'040078060','2018-08-29 20:35:00',737301.85763889,84,63,4,4.4370860927152
'040079460','2018-08-29 20:25:00',737301.85069444,93,51,1,3.5862068965517
'040079460','2018-08-29 20:30:00',737301.85416667,96,45,9,3.6
'040079460','2018-08-29 20:35:00',737301.85763889,85,61,6,4.4078947368421
'040078040','2018-08-29 20:45:00',737301.86458333,97,39,18,3.7012987012987
'040078040','2018-08-29 20:50:00',737301.86805556,137,10,8,1.1612903225806
'040078040','2018-08-29 20:55:00',737301.87152778,120,31,2,2.156862745098
'040078095','2018-08-29 20:25:00',737301.85069444,118,21,0,1.5107913669065
'040078095','2018-08-29 20:30:00',737301.85416667,90,50,10,4
'040078095','2018-08-29 20:35:00',737301.85763889,22,77,51,8.5333333333333
'040078058','2018-08-29 20:25:00',737301.85069444,88,58,0,3.972602739726
'040078058','2018-08-29 20:30:00',737301.85416667,114,35,0,2.3489932885906
'040078058','2018-08-29 20:35:00',737301.85763889,36,56,58,7.6
'040078077','2018-08-29 20:25:00',737301.85069444,105,47,0,3.0921052631579
'040078077','2018-08-29 20:30:00',737301.85416667,109,35,6,2.7333333333333
'040078077','2018-08-29 20:35:00',737301.85763889,64,65,21,5.7333333333333
'040078052','2018-08-29 20:25:00',737301.85069444,114,35,0,2.3489932885906
'040078052','2018-08-29 20:30:00',737301.85416667,35,69,46,7.6666666666667
'040078052','2018-08-29 20:35:00',737301.85763889,79,63,8,4.7333333333333
'040081036','2018-08-29 20:20:00',737301.84722222,115,31,4,2.3333333333333
'040081036','2018-08-29 20:25:00',737301.85069444,78,67,5,4.8
'040081036','2018-08-29 20:30:00',737301.85416667,48,76,26,6.8
'040078060','2018-08-29 20:40:00',737301.86111111,91,51,14,4.1666666666667
'040078060','2018-08-29 20:45:00',737301.86458333,96,43,16,3.8064516129032
'040078060','2018-08-29 20:50:00',737301.86805556,84,63,7,4.5454545454546
'040079460','2018-08-29 20:40:00',737301.86111111,93,61,1,4
'040079460','2018-08-29 20:45:00',737301.86458333,104,49,3,3.3333333333333
'040079460','2018-08-29 20:50:00',737301.86805556,42,109,5,7.3076923076923
'040078095','2018-08-29 20:40:00',737301.86111111,34,89,33,7.8205128205128
'040078095','2018-08-29 20:45:00',737301.86458333,46,83,25,7.012987012987
'040078095','2018-08-29 20:50:00',737301.86805556,41,84,28,7.3202614379085
'040078059','2018-08-29 20:25:00',737301.85069444,49,58,36,6.5734265734266
'040078059','2018-08-29 20:30:00',737301.85416667,13,45,92,9.1333333333333
'040078059','2018-08-29 20:35:00',737301.85763889,41,62,48,7.2847682119205
'040077949','2018-08-29 20:25:00',737301.85069444,105,44,1,3
'040077949','2018-08-29 20:30:00',737301.85416667,55,78,17,6.3333333333333
'040077949','2018-08-29 20:35:00',737301.85763889,24,87,39,8.4
'040078058','2018-08-29 20:40:00',737301.86111111,60,64,32,6.1538461538461
'040078058','2018-08-29 20:45:00',737301.86458333,80,56,19,4.8387096774194
'040078058','2018-08-29 20:50:00',737301.86805556,39,50,64,7.4509803921569
'040078077','2018-08-29 20:40:00',737301.86111111,120,33,4,2.3566878980892
'040078077','2018-08-29 20:45:00',737301.86458333,104,42,12,3.4177215189873
'040078077','2018-08-29 20:50:00',737301.86805556,114,29,11,2.5974025974026
'040077962','2018-08-29 20:25:00',737301.85069444,98,36,14,3.3783783783784
'040077962','2018-08-29 20:30:00',737301.85416667,50,86,16,6.7105263157895
'040077962','2018-08-29 20:35:00',737301.85763889,54,76,24,6.4935064935065
'040078052','2018-08-29 20:40:00',737301.86111111,85,54,16,4.5161290322581
'040078052','2018-08-29 20:45:00',737301.86458333,130,23,2,1.6129032258064
'040078052','2018-08-29 20:50:00',737301.86805556,101,38,14,3.3986928104575
'040082100','2018-08-29 20:30:00',737301.85416667,87,70,1,4.493670886076
'040082100','2018-08-29 20:35:00',737301.85763889,104,54,0,3.4177215189873
'040082100','2018-08-29 20:45:00',737301.86458333,73,81,3,5.3503184713376
'040078071','2018-08-28 20:15:00',737300.84375,61,75,15,5.9602649006623
'040078071','2018-08-28 20:20:00',737300.84722222,65,63,27,5.8064516129032
'040078071','2018-08-29 20:25:00',737301.85069444,110,39,1,2.6666666666667
'040077935','2018-08-29 20:20:00',737301.84722222,112,40,0,2.6315789473684
'040077935','2018-08-29 20:25:00',737301.85069444,87,62,0,4.1610738255034
'040077935','2018-08-29 20:30:00',737301.85416667,73,75,2,5.1333333333333
'040078048','2018-08-29 20:25:00',737301.85069444,110,33,1,2.3611111111111
'040078048','2018-08-29 20:30:00',737301.85416667,50,70,31,6.6887417218543
'040078048','2018-08-29 20:35:00',737301.85763889,62,59,30,5.8940397350993
'040078047','2018-08-29 20:15:00',737301.84375,98,29,0,2.2834645669291
'040078047','2018-08-29 20:20:00',737301.84722222,131,19,0,1.2666666666667
'040078047','2018-08-29 20:25:00',737301.85069444,125,25,0,1.6666666666667
'040078079','2018-08-29 20:25:00',737301.85069444,64,49,32,5.5862068965517
'040078079','2018-08-29 20:30:00',737301.85416667,27,68,55,8.2
'040078079','2018-08-29 20:35:00',737301.85763889,65,48,36,5.6375838926175
'040078048','2018-08-29 20:40:00',737301.86111111,70,63,23,5.5128205128205
'040078048','2018-08-29 20:45:00',737301.86458333,88,30,38,4.3589743589744
'040078048','2018-08-29 20:50:00',737301.86805556,40,68,46,7.4025974025974
'040078047','2018-08-29 20:30:00',737301.85416667,99,60,0,3.7735849056604
'040078047','2018-08-29 20:35:00',737301.85763889,56,85,17,6.4556962025316
'040078047','2018-08-29 20:40:00',737301.86111111,61,65,28,6.038961038961
'040078084','2018-08-29 20:35:00',737301.85763889,15,46,96,9.0445859872612
'040078084','2018-08-29 20:40:00',737301.86111111,43,31,81,7.2258064516129
'040078084','2018-08-29 20:45:00',737301.86458333,10,54,89,9.3464052287582
'040078048','2018-08-29 20:55:00',737301.87152778,30,82,42,8.0519480519481
'040078048','2018-08-29 21:00:00',737301.875,54,59,43,6.5384615384615
'040078048','2018-08-29 21:05:00',737301.87847222,24,92,40,8.4615384615385
'040078087','2018-08-29 20:25:00',737301.85069444,119,20,0,1.4388489208633
'040078087','2018-08-29 20:30:00',737301.85416667,83,47,21,4.5033112582782
'040078087','2018-08-29 20:35:00',737301.85763889,78,12,27,3.3333333333333
'040078047','2018-08-29 20:45:00',737301.86458333,72,61,21,5.3246753246753
'040078047','2018-08-29 20:50:00',737301.86805556,73,67,16,5.3205128205128
'040078047','2018-08-29 20:55:00',737301.87152778,94,59,0,3.8562091503268
'040056208','2018-08-29 20:25:00',737301.85069444,102,49,0,3.2450331125828
'040056208','2018-08-29 20:30:00',737301.85416667,120,30,0,2
'040056208','2018-08-29 20:35:00',737301.85763889,131,18,0,1.2080536912752
'040078084','2018-08-29 20:50:00',737301.86805556,57,43,55,6.3225806451613
'040078084','2018-08-29 20:55:00',737301.87152778,84,24,46,4.5454545454546
'040078084','2018-08-29 21:00:00',737301.875,68,22,50,5.1428571428571
'040078040','2018-08-29 21:15:00',737301.88541667,96,31,3,2.6153846153846
'040078040','2018-08-29 21:20:00',737301.88888889,85,62,7,4.4805194805195
'040078040','2018-08-29 21:25:00',737301.89236111,107,45,3,3.0967741935484
'040078065','2018-08-29 19:55:00',737301.82986111,103,12,6,1.4876033057851
'040078065','2018-08-29 20:25:00',737301.85069444,73,60,17,5.1333333333333
'040078065','2018-08-29 20:30:00',737301.85416667,39,66,44,7.3825503355705
'040077935','2018-08-29 20:35:00',737301.85763889,75,70,13,5.253164556962
'040077935','2018-08-29 20:40:00',737301.86111111,105,45,8,3.3544303797468
'040077935','2018-08-29 20:45:00',737301.86458333,104,51,0,3.2903225806452
'040079459','2018-08-28 20:20:00',737300.84722222,68,67,12,5.374149659864
'040079459','2018-08-28 20:25:00',737300.85069444,99,27,0,2.1428571428571
'040079459','2018-08-29 20:15:00',737301.84375,120,17,0,1.2408759124088
'040078087','2018-08-29 20:40:00',737301.86111111,47,46,62,6.9677419354839
'040078087','2018-08-29 20:45:00',737301.86458333,85,33,37,4.5161290322581
'040078087','2018-08-29 20:50:00',737301.86805556,17,57,81,8.9032258064516
'040078047','2018-08-29 21:00:00',737301.875,89,59,8,4.2948717948718
'040078047','2018-08-29 21:05:00',737301.87847222,99,45,11,3.6129032258065
'040078047','2018-08-29 21:10:00',737301.88194444,74,73,7,5.1948051948052
'040078058','2018-08-29 21:25:00',737301.89236111,32,58,66,7.9487179487179
'040078058','2018-08-29 21:30:00',737301.89583333,21,60,72,8.6274509803922
'040078058','2018-08-29 21:35:00',737301.89930556,13,69,71,9.1503267973856
'040078051','2018-08-29 20:55:00',737301.87152778,25,68,62,8.3870967741935
'040078051','2018-08-29 21:00:00',737301.875,43,47,64,7.2077922077922
'040078051','2018-08-29 21:05:00',737301.87847222,32,65,57,7.9220779220779
'040078077','2018-08-29 21:25:00',737301.89236111,48,80,28,6.9230769230769
'040078077','2018-08-29 21:30:00',737301.89583333,74,70,13,5.2866242038217
'040078077','2018-08-29 21:35:00',737301.89930556,51,88,16,6.7096774193548
'040078045','2018-08-29 21:00:00',737301.875,4,65,84,9.7385620915033
'040078045','2018-08-29 21:05:00',737301.87847222,10,38,106,9.3506493506494
'040078045','2018-08-29 21:10:00',737301.88194444,2,46,107,9.8709677419355
'040078085','2018-08-29 20:25:00',737301.85069444,89,64,0,4.1830065359477
'040078085','2018-08-29 20:30:00',737301.85416667,123,33,0,2.1153846153846
'040078085','2018-08-29 20:35:00',737301.85763889,65,61,28,5.7792207792208
'040056330','2018-08-29 21:10:00',737301.88194444,136,21,0,1.3375796178344
'040056330','2018-08-29 21:15:00',737301.88541667,118,30,0,2.027027027027
'040056330','2018-08-29 21:20:00',737301.88888889,103,48,0,3.1788079470199
'040081036','2018-08-29 21:20:00',737301.88888889,63,86,7,5.9615384615385
'040081036','2018-08-29 21:25:00',737301.89236111,85,62,10,4.5859872611465
'040081036','2018-08-29 21:30:00',737301.89583333,86,66,7,4.5911949685535
'040078078','2018-08-29 20:50:00',737301.86805556,82,28,44,4.6753246753247
'040078078','2018-08-29 20:55:00',737301.87152778,40,43,73,7.4358974358974
'040078078','2018-08-29 21:00:00',737301.875,22,84,48,8.5714285714286
'040077940','2018-08-29 20:55:00',737301.87152778,46,61,49,7.0512820512821
'040077940','2018-08-29 21:00:00',737301.875,31,61,61,7.9738562091503
'040077940','2018-08-29 21:05:00',737301.87847222,7,54,92,9.5424836601307
'040078095','2018-08-29 21:25:00',737301.89236111,64,82,12,5.9493670886076
'040078095','2018-08-29 21:30:00',737301.89583333,94,60,2,3.974358974359
'040078095','2018-08-29 21:35:00',737301.89930556,62,76,17,6
'040078043','2018-08-29 21:30:00',737301.89583333,38,88,30,7.5641025641026
'040078043','2018-08-29 21:35:00',737301.89930556,14,78,62,9.0909090909091
'040078043','2018-08-29 21:40:00',737301.90277778,93,51,10,3.961038961039
'040077949','2018-08-29 21:25:00',737301.89236111,94,55,11,4.125
'040077949','2018-08-29 21:30:00',737301.89583333,64,79,12,5.8709677419355
'040077949','2018-08-29 21:35:00',737301.89930556,64,79,15,5.9493670886076
'040078051','2018-08-29 21:10:00',737301.88194444,74,61,17,5.1315789473684
'040078051','2018-08-29 21:15:00',737301.88541667,48,40,61,6.7785234899329
'040078051','2018-08-29 21:20:00',737301.88888889,10,56,87,9.3464052287582
'040078045','2018-08-29 21:15:00',737301.88541667,5,42,97,9.6527777777778
'040078045','2018-08-29 21:20:00',737301.88888889,18,55,82,8.8387096774194
